cuentaimputadaid,cuenta_padre,cuenta,cuentaanalisis,sucursal,centrocosto,debe,haber,deudor,acreedor,activo,pasivo,ingreso,gasto,tipocuentaid
40026508,2207 CREDITOS REAJUSTABLES,2207-03 RESPONSABILIDAD FACTORING,,,,0,0,0,0,0,0,0,0,2
40026531,2207 CREDITOS REAJUSTABLES,2207-04 PROVISION INGRESO OPERACIONAL,,,,0,0,0,0,0,0,0,0,2
40026532,2207 CREDITOS REAJUSTABLES,2207-05 PROVISION PAGO FACTURA COMISION,,,,0,0,0,0,0,0,0,0,2
40026533,2207 CREDITOS REAJUSTABLES,2207-06 PROVISION COBRO DE INTERESES,,,,0,0,0,0,0,0,0,0,2
40026536,2207 CREDITOS REAJUSTABLES,2207-07 RETENCION CLIENTES CEDIDOS,,,,0,0,0,0,0,0,0,0,2
40026604,2207 CREDITOS REAJUSTABLES,2207-08 PROYECTO GEBAUER POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026605,2207 CREDITOS REAJUSTABLES,2207-09 PROYECTO BERNARDITO POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026606,2207 CREDITOS REAJUSTABLES,2207-10 PROYECTO BERNARDITO POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026607,2207 CREDITOS REAJUSTABLES,2207-11 PROYECTO SOL DE FRESIA POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026608,2207 CREDITOS REAJUSTABLES,2207-12 PROYECTO SOL DE MUERMOS POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026770,2207 CREDITOS REAJUSTABLES,2207-18 INTERESES POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026771,2207 CREDITOS REAJUSTABLES,2207-19 INTERESES POR PAGAR LARGO PLAZO,,,,0,0,0,0,0,0,0,0,2
40026772,2207 CREDITOS REAJUSTABLES,2207-20 MUTUO CONSORCIO LARGO PLAZO,,,,0,0,0,0,0,0,0,0,2
40026803,2207 CREDITOS REAJUSTABLES,2207-21 MUTUO PAOLA JARA,,,,0,0,0,0,0,0,0,0,2
40026804,2207 CREDITOS REAJUSTABLES,2207-22 MUTUO INVERSIONES GARDEN,,,,0,0,0,0,0,0,0,0,2
40027011,2207 CREDITOS REAJUSTABLES,2207-23 MUTUO SOFIA COVARRUBIO,,,,0,0,0,0,0,0,0,0,2
40025769,,23 PATRIMONIO,,,,0,0,0,0,0,0,0,0,2
40025770,2301 C A P I T A L,2301 C A P I T A L,,,,0,0,0,0,0,0,0,0,2
40025771,2301 C A P I T A L,2301-01 C A P I T A L,,,,0,0,0,0,0,0,0,0,2
40025772,2302 RESERVAS DE REVALORIZACION,2302 RESERVAS DE REVALORIZACION,,,,0,0,0,0,0,0,0,0,2
40025773,2302 RESERVAS DE REVALORIZACION,2302-02 REVALORIZAC CAPITAL PROPIO,,,,0,0,0,0,0,0,0,0,2
40025774,2302 RESERVAS DE REVALORIZACION,2302-03 OTRAS REVALORIZACIONES,,,,0,0,0,0,0,0,0,0,2
40026277,2302 RESERVAS DE REVALORIZACION,2302-04 RESERVA DE UTILIDADES,,,,0,0,0,0,0,0,0,0,2
40026278,2302 RESERVAS DE REVALORIZACION,2302-05 RESERVA RESULTADOS ACUMULADOS,,,,0,0,0,0,0,0,0,0,2
40026279,2302 RESERVAS DE REVALORIZACION,2302-06 OTRAS RESERVAS,,,,0,0,0,0,0,0,0,0,2
40025775,2304 FLUCTUACION DE VALORES,2304 FLUCTUACION DE VALORES,,,,0,0,0,0,0,0,0,0,2
40025776,2304 FLUCTUACION DE VALORES,2304-01 FLUCTUACION DE VALORES,,,,0,0,0,0,0,0,0,0,2
40025777,2305 UTILIDAD (PERDIDA) RET.,2305 UTILIDAD (PERDIDA) RET.,,,,0,0,0,0,0,0,0,0,2
40025778,2305 UTILIDAD (PERDIDA) RET.,2305-04 PERDIDAS ACUMULADAS (-),,,,0,0,0,0,0,0,0,0,2
40025779,2305 UTILIDAD (PERDIDA) RET.,2305-05 UTILIDAD (PERDIDA) EJERC.,,,,0,0,0,0,0,0,0,0,2
40025780,2305 UTILIDAD (PERDIDA) RET.,2305-06 UTILIDADES ACUMULADAS,,,,0,0,0,0,0,0,0,0,2
40026202,2305 UTILIDAD (PERDIDA) RET.,2305-07 PAARTICIPACION EN OTRAS SOCIEDADES,,,,0,0,0,0,0,0,0,0,2
40026222,2305 UTILIDAD (PERDIDA) RET.,2305-08 RESULTADO DEL EJERCICIO,,,,0,0,0,0,0,0,0,0,2
40026226,2305 UTILIDAD (PERDIDA) RET.,2305-09 APORTE POR ENTERAR,,,,0,0,0,0,0,0,0,0,2
40026227,2305 UTILIDAD (PERDIDA) RET.,2305-10 APORTE POR ENTERAR,,,,0,0,0,0,0,0,0,0,2
40026228,2305 UTILIDAD (PERDIDA) RET.,2305-11 APORTE ENTERADO,,,,0,0,0,0,0,0,0,0,2
40026372,2305 UTILIDAD (PERDIDA) RET.,2305-12 FONDO DE CAPITALIZACION,,,,0,0,0,0,0,0,0,0,2
40026378,2305 UTILIDAD (PERDIDA) RET.,2305-13 FDO. UTILID. POR DISTRIB.,,,,0,0,0,0,0,0,0,0,2
40025781,,29 CUENTAS DE ORDEN HABER,,,,0,0,0,0,0,0,0,0,2
40025782,2903 RESPONS. BOLETAS GARANTIA,2903 RESPONS. BOLETAS GARANTIA,,,,0,0,0,0,0,0,0,0,2
40025783,2903 RESPONS. BOLETAS GARANTIA,2903-01 RESPONS. BOLETAS GARANTIA,,,,0,0,0,0,0,0,0,0,2
40025784,2904 RESP. LETRAS DESCONTADAS,2904 RESP. LETRAS DESCONTADAS,,,,0,0,0,0,0,0,0,0,2
40025785,2904 RESP. LETRAS DESCONTADAS,2904-01 RESP. LETRAS DESCONTADAS,,,,0,0,0,0,0,0,0,0,2
40025786,2905 RESP.DOCUMENTOS EN GARANTIA,2905 RESP.DOCUMENTOS EN GARANTIA,,,,0,0,0,0,0,0,0,0,2
40025787,2905 RESP.DOCUMENTOS EN GARANTIA,2905-01 RESP.DOCUMENTOS EN GARANTIA,,,,0,0,0,0,0,0,0,0,2
40025788,2906 ACCIONES CAPITAL SUSCRITO,2906 ACCIONES CAPITAL SUSCRITO,,,,0,0,0,0,0,0,0,0,2
40025789,2906 ACCIONES CAPITAL SUSCRITO,2906-01 ACCIONES CAPITAL SUSCRITO,,,,0,0,0,0,0,0,0,0,2
40025790,,4 RESULTADOS/PERDIDAS,,,,0,0,0,0,0,0,0,0,4
40025791,,41 COSTO DE EXPLOTACION,,,,0,0,0,0,0,0,0,0,4
40025792,4101 COSTOS DE EXPLOTACION,4101 COSTOS DE EXPLOTACION,,,,0,0,0,0,0,0,0,0,4
40025793,4101 COSTOS DE EXPLOTACION,4101-01 COSTO DE VENTA,,,,0,0,0,0,0,0,0,0,4
40025794,4101 COSTOS DE EXPLOTACION,4101-02 COSTO M PRIMAS Y MATERIALES,,,,0,0,0,0,0,0,0,0,4
40025795,4101 COSTOS DE EXPLOTACION,4101-03 COMBUSTIBLES Y LUBRICANTES,,,,2971676,0,2971676,0,0,0,0,2971676,4
40025796,4101 COSTOS DE EXPLOTACION,4101-04 COSTO DE OPERACIÓN DE COBRANZA,,,,0,0,0,0,0,0,0,0,4
40025797,4101 COSTOS DE EXPLOTACION,4101-05 ETIQUETAS Y ENVASES,,,,0,0,0,0,0,0,0,0,4
40026515,4101 COSTOS DE EXPLOTACION,4101-06 COSTO DE VENTAS INSUMOS MOTOS,,,,0,0,0,0,0,0,0,0,4
40026574,4101 COSTOS DE EXPLOTACION,4101-07 GASTOS DE TRASLADO,,,,0,0,0,0,0,0,0,0,4
40025798,4101 COSTOS DE EXPLOTACION,4101-08 FLETES Y GASTOS DESPACHO,,,,9075000,0,9075000,0,0,0,0,9075000,4
40025799,4101 COSTOS DE EXPLOTACION,4101-09 OTROS GASTOS DE EXPLOTACION,,,,0,0,0,0,0,0,0,0,4
40025800,4101 COSTOS DE EXPLOTACION,4101-10 MANTENCION MAQUINARIAS,,,,918364,0,918364,0,0,0,0,918364,4
40025930,4101 COSTOS DE EXPLOTACION,4101-11 COSTO DESECHABLES,,,,0,0,0,0,0,0,0,0,4
40025801,4101 COSTOS DE EXPLOTACION,4101-12 SEGUROS,,,,0,0,0,0,0,0,0,0,4
40025933,4101 COSTOS DE EXPLOTACION,4101-13 COMISIONES POR PRODUCTOS,,,,0,0,0,0,0,0,0,0,4
40026573,4101 COSTOS DE EXPLOTACION,4101-14 PROCEDIMIENTOS Y ATENCIONES,,,,0,0,0,0,0,0,0,0,4
40025802,4101 COSTOS DE EXPLOTACION,4101-15 GASTOS BODEGA,,,,0,0,0,0,0,0,0,0,4
40025803,4101 COSTOS DE EXPLOTACION,4101-16 GASTOS FABRICA,,,,0,0,0,0,0,0,0,0,4
40025804,4101 COSTOS DE EXPLOTACION,4101-17 GASTOS LABORATORIO,,,,0,0,0,0,0,0,0,0,4
40025805,4101 COSTOS DE EXPLOTACION,4101-18 GASTOS COMERCIO EXTERIOR,,,,0,0,0,0,0,0,0,0,4
40025932,4101 COSTOS DE EXPLOTACION,4101-19 GASTOS BÁSICOS,,,,0,0,0,0,0,0,0,0,4
40025938,4101 COSTOS DE EXPLOTACION,4101-20 UTILES DE ASEO,,,,0,0,0,0,0,0,0,0,4
40025939,4101 COSTOS DE EXPLOTACION,4101-21 GASTO DE LUZ,,,,2658073,0,2658073,0,0,0,0,2658073,4
40025806,4101 COSTOS DE EXPLOTACION,4101-22 COSTO ARRIENDO FRANQUICIADO,,,,0,0,0,0,0,0,0,0,4
40025940,4101 COSTOS DE EXPLOTACION,4101-23 GASTOS AGUA,,,,447780,0,447780,0,0,0,0,447780,4
40025941,4101 COSTOS DE EXPLOTACION,4101-24 GASTOS DE ALARMA,,,,0,0,0,0,0,0,0,0,4
40025942,4101 COSTOS DE EXPLOTACION,4101-25 GASTOS DE PATENTES,,,,0,0,0,0,0,0,0,0,4
40025945,4101 COSTOS DE EXPLOTACION,4101-26 COSTO VENTA PRODUCTOS A CLIENTES,,,,0,0,0,0,0,0,0,0,4
40025946,4101 COSTOS DE EXPLOTACION,4101-27 COSTO MAQUINARIA,,,,0,0,0,0,0,0,0,0,4
40025947,4101 COSTOS DE EXPLOTACION,4101-28 PERDIDAS,,,,0,0,0,0,0,0,0,0,4
40025957,4101 COSTOS DE EXPLOTACION,4101-29 COSTO FINANCIAMIENTO,,,,0,0,0,0,0,0,0,0,4
40025971,4101 COSTOS DE EXPLOTACION,4101-30 ASESORIAS SERVICE,,,,0,0,0,0,0,0,0,0,4
40025978,4101 COSTOS DE EXPLOTACION,4101-31 ASESORIAS,,,,0,0,0,0,0,0,0,0,4
40025998,4101 COSTOS DE EXPLOTACION,4101-32 ROYALTY,,,,0,0,0,0,0,0,0,0,4
40025999,4101 COSTOS DE EXPLOTACION,4101-33 PUBLICIDAD,,,,0,0,0,0,0,0,0,0,4
40026058,4101 COSTOS DE EXPLOTACION,4101-34 GASTOS DE INSPECCIÓN DE OBRAS,,,,0,0,0,0,0,0,0,0,4
40026059,4101 COSTOS DE EXPLOTACION,4101-35 ARRIENDO VEHÍCULOS,,,,0,0,0,0,0,0,0,0,4
40026060,4101 COSTOS DE EXPLOTACION,4101-36 GASTO LOZA LOCAL,,,,0,0,0,0,0,0,0,0,4
40026081,4101 COSTOS DE EXPLOTACION,4101-37 LEASING,,,,0,0,0,0,0,0,0,0,4
40026103,4101 COSTOS DE EXPLOTACION,4101-38 ART.DE COCINA,,,,0,0,0,0,0,0,0,0,4
40026120,4101 COSTOS DE EXPLOTACION,4101-39 ESTACIONAMIENTO,,,,0,0,0,0,0,0,0,0,4
40026230,4101 COSTOS DE EXPLOTACION,4101-40 REPARACIONES DE BOMBAS,,,,0,0,0,0,0,0,0,0,4
40026251,4101 COSTOS DE EXPLOTACION,4101-41 IVA NO RECUPERABLE,,,,0,0,0,0,0,0,0,0,4
40026261,4101 COSTOS DE EXPLOTACION,4101-42 LEASING BODEGA,,,,0,0,0,0,0,0,0,0,4
40026296,4101 COSTOS DE EXPLOTACION,4101-43 ASESORIAS CONTABLES,,,,904600,145816,758784,0,0,0,0,758784,4
40026297,4101 COSTOS DE EXPLOTACION,4101-44 ASESORIAS LEGALES,,,,408730,0,408730,0,0,0,0,408730,4
40026298,4101 COSTOS DE EXPLOTACION,4101-45 ASESORIAS PREVENCION,,,,0,0,0,0,0,0,0,0,4
40026299,4101 COSTOS DE EXPLOTACION,4101-46 SEGUROS CREDITO,,,,0,0,0,0,0,0,0,0,4
40026300,4101 COSTOS DE EXPLOTACION,4101-47 COSTO DE VENTA LIBROS KAIROS,,,,0,0,0,0,0,0,0,0,4
40026301,4101 COSTOS DE EXPLOTACION,4101-48 COSTO DE VENTA LIBROS ALMUZARA,,,,0,0,0,0,0,0,0,0,4
40026302,4101 COSTOS DE EXPLOTACION,4101-49 COSTO DE VENTA LIBROS SALAMANDRA,,,,0,0,0,0,0,0,0,0,4
40026303,4101 COSTOS DE EXPLOTACION,4101-50 COSTO DE VENTA LIBROS NAVONA,,,,0,0,0,0,0,0,0,0,4
40026304,4101 COSTOS DE EXPLOTACION,4101-51 COSTO DE FRUTA,,,,0,0,0,0,0,0,0,0,4
40026305,4101 COSTOS DE EXPLOTACION,4101-52 MUSICA AMBIENTAL,,,,0,0,0,0,0,0,0,0,4
40026306,4101 COSTOS DE EXPLOTACION,4101-53 FLETE TERRESTRE,,,,0,0,0,0,0,0,0,0,4
40026335,4101 COSTOS DE EXPLOTACION,4101-54 CONSUMO PERSONAL,,,,0,0,0,0,0,0,0,0,4
40026377,4101 COSTOS DE EXPLOTACION,4101-55 COSTO DEVENGADO,,,,0,0,0,0,0,0,0,0,4
40026382,4101 COSTOS DE EXPLOTACION,4101-56 COSTO VENTA LIBROS DIGITALES,,,,0,0,0,0,0,0,0,0,4
40026389,4101 COSTOS DE EXPLOTACION,4101-57 COSTO DE VENTA LIBROS HARPERCOLLINS,,,,0,0,0,0,0,0,0,0,4
40026448,4101 COSTOS DE EXPLOTACION,4101-58 COSTO DE LIBROS AMABOOK,,,,0,0,0,0,0,0,0,0,4
40026575,4101 COSTOS DE EXPLOTACION,4101-59 GASTOS DE CORTESIA,,,,0,0,0,0,0,0,0,0,4
40026390,4101 COSTOS DE EXPLOTACION,4101-60 SUBWAY,,,,0,0,0,0,0,0,0,0,4
40026402,4101 COSTOS DE EXPLOTACION,4101-61 PARTICIPACION FERIA,,,,0,0,0,0,0,0,0,0,4
40026416,4101 COSTOS DE EXPLOTACION,4101-62 INSUMOS MOTOS,,,,0,0,0,0,0,0,0,0,4
40026418,4101 COSTOS DE EXPLOTACION,4101-63 COSTO TEXTOS (LEY DEL LIBRO),,,,0,0,0,0,0,0,0,0,4
40026436,4101 COSTOS DE EXPLOTACION,4101-64 DIAGRAMACION,,,,0,0,0,0,0,0,0,0,4
40026459,4101 COSTOS DE EXPLOTACION,4101-65 COSTO DE PAQUETES DE VIAJE,,,,0,0,0,0,0,0,0,0,4
40026467,4101 COSTOS DE EXPLOTACION,4101-66 SANITIZACION,,,,0,0,0,0,0,0,0,0,4
40026468,4101 COSTOS DE EXPLOTACION,4101-67 ALIMENTACION SUPLEMENTARIA,,,,0,0,0,0,0,0,0,0,4
40026469,4101 COSTOS DE EXPLOTACION,4101-68 FERTILIZANTES SEMILLAS Y PESTICIDAS,,,,0,0,0,0,0,0,0,0,4
40026470,4101 COSTOS DE EXPLOTACION,4101-69 SERVICIOS MAQUINARIAS,,,,0,0,0,0,0,0,0,0,4
40026550,4101 COSTOS DE EXPLOTACION,4101-70 TRANSPORTE INTERNACIONAL,,,,0,0,0,0,0,0,0,0,4
40026551,4101 COSTOS DE EXPLOTACION,4101-71 ALOJAMIENTO COMERCIAL,,,,0,0,0,0,0,0,0,0,4
40026553,4101 COSTOS DE EXPLOTACION,4101-72 ALMACEN ADUANERO,,,,0,0,0,0,0,0,0,0,4
40026555,4101 COSTOS DE EXPLOTACION,4101-73 INSUMOS DE BOGEGA,,,,0,0,0,0,0,0,0,0,4
40026558,4101 COSTOS DE EXPLOTACION,4101-74 INSUMOS DE PRODUCCIONES,,,,0,0,0,0,0,0,0,0,4
40026560,4101 COSTOS DE EXPLOTACION,4101-75 REPARACIONES ASCENSORES,,,,0,0,0,0,0,0,0,0,4
40026576,4101 COSTOS DE EXPLOTACION,4101-76 GASTOS DE ANIMACIÓN,,,,0,0,0,0,0,0,0,0,4
40026582,4101 COSTOS DE EXPLOTACION,4101-77 MANTENCION HELICOPTERO,,,,0,0,0,0,0,0,0,0,4
40026583,4101 COSTOS DE EXPLOTACION,4101-78 COSTOS MERCADERIA PERU,,,,0,0,0,0,0,0,0,0,4
40026595,4101 COSTOS DE EXPLOTACION,4101-79 INSUMO DE LIMPIEZA/ MAQUINARIA/ UNIFORME,,,,0,0,0,0,0,0,0,0,4
40026596,4101 COSTOS DE EXPLOTACION,4101-80 REPARACION ESCALERA MECANICA,,,,0,0,0,0,0,0,0,0,4
40026597,4101 COSTOS DE EXPLOTACION,4101-81 COMIDA EQUIPO,,,,0,0,0,0,0,0,0,0,4
40026598,4101 COSTOS DE EXPLOTACION,4101-82 DEMANDAS LABORALES,,,,0,0,0,0,0,0,0,0,4
40026599,4101 COSTOS DE EXPLOTACION,4101-83 GASTOS FESTIVIDADES,,,,0,0,0,0,0,0,0,0,4
40026601,4101 COSTOS DE EXPLOTACION,4101-84 CONVENIO SINDICAL,,,,0,0,0,0,0,0,0,0,4
40026614,4101 COSTOS DE EXPLOTACION,4101-85 MANTENCION BOMBAS,,,,0,0,0,0,0,0,0,0,4
40026615,4101 COSTOS DE EXPLOTACION,4101-86 MUESTRA CLIENTES,,,,0,0,0,0,0,0,0,0,4
40026625,4101 COSTOS DE EXPLOTACION,4101-87 COSTO DE VENTAS POR SERVICIO,,,,0,0,0,0,0,0,0,0,4
40026628,4101 COSTOS DE EXPLOTACION,4101-88 GASTOS SISTEMAS EXTRANJEROS,,,,0,0,0,0,0,0,0,0,4
40026648,4101 COSTOS DE EXPLOTACION,4101-89 GASTOS DE VIDEOCLIPS,,,,0,0,0,0,0,0,0,0,4
40026652,4101 COSTOS DE EXPLOTACION,4101-90 ARTICULOS DESECHABLES,,,,0,0,0,0,0,0,0,0,4
40026654,4101 COSTOS DE EXPLOTACION,4101-91 GASTOS DE EQUIPOS COMPUTACIONALES,,,,0,0,0,0,0,0,0,0,4
40026655,4101 COSTOS DE EXPLOTACION,4101-92 GASTO DESRATIZACION,,,,0,0,0,0,0,0,0,0,4
40026656,4101 COSTOS DE EXPLOTACION,4101-93 MANTENCION ASCENSORES,,,,0,0,0,0,0,0,0,0,4
40026657,4101 COSTOS DE EXPLOTACION,4101-94 MANTENCION ESCALERA MECANICA,,,,0,0,0,0,0,0,0,0,4
40026658,4101 COSTOS DE EXPLOTACION,4101-95 GASTO MUEBLES Y MAQUINAS,,,,0,0,0,0,0,0,0,0,4
40026695,4101 COSTOS DE EXPLOTACION,4101-96 DESGASTE DE HERRAMIENTA,,,,0,0,0,0,0,0,0,0,4
40026697,4101 COSTOS DE EXPLOTACION,4101-97 GASTOS INTERNACIONALES,,,,0,0,0,0,0,0,0,0,4
40026699,4101 COSTOS DE EXPLOTACION,4101-98 COMISION DE CORRETAJE POR ARRIENDO,,,,0,0,0,0,0,0,0,0,4
40026706,4101 COSTOS DE EXPLOTACION,4101-99 GASTOS DE RECLUTAMIENTO,,,,0,0,0,0,0,0,0,0,4
40025807,,42 GASTOS DE ADMINISTRACION,,,,0,0,0,0,0,0,0,0,4
40025808,4201 GASTOS DE ADMINISTRACION,4201 GASTOS DE ADMINISTRACION,,,,0,0,0,0,0,0,0,0,4
40025809,4201 GASTOS DE ADMINISTRACION,4201-01 REMUNERACIONES TRABAJADORES,,,,12279924,0,12279924,0,0,0,0,12279924,4
40025810,4201 GASTOS DE ADMINISTRACION,4201-02 HONORARIOS PROFESIONALES,,,,1094396,0,1094396,0,0,0,0,1094396,4
40025811,4201 GASTOS DE ADMINISTRACION,4201-03 LEYES SOCIALES,,,,567467,0,567467,0,0,0,0,567467,4
40025812,4201 GASTOS DE ADMINISTRACION,4201-04 GASTOS DE OFICINA,,,,460864,0,460864,0,0,0,0,460864,4
40025813,4201 GASTOS DE ADMINISTRACION,4201-05 IMPUESTOS Y PATENTES,,,,1029482,0,1029482,0,0,0,0,1029482,4
40025814,4201 GASTOS DE ADMINISTRACION,4201-06 MANT VEHICULOS Y EQ TRANSP,,,,1607277,0,1607277,0,0,0,0,1607277,4
40025815,4201 GASTOS DE ADMINISTRACION,4201-07 MANTENC. EQUIP. Y EDIFICIOS,,,,999194,0,999194,0,0,0,0,999194,4
40025816,4201 GASTOS DE ADMINISTRACION,4201-08 GASTOS GENERALES,,,,0,0,0,0,0,0,0,0,4
40025817,4201 GASTOS DE ADMINISTRACION,4201-09 REPRESENTACION Y VIATICOS,,,,0,0,0,0,0,0,0,0,4
40025818,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,,,0,0,0,0,0,0,0,0,4
40025819,4201 GASTOS DE ADMINISTRACION,4201-11 INTERESES Y MULTAS,,,,0,0,0,0,0,0,0,0,4
40025820,4201 GASTOS DE ADMINISTRACION,4201-12 LEGALES Y NOTARIALES,,,,0,0,0,0,0,0,0,0,4
40025821,4201 GASTOS DE ADMINISTRACION,4201-13 BIENESTAR SOCIAL,,,,0,0,0,0,0,0,0,0,4
40025822,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,,,1963247,0,1963247,0,0,0,0,1963247,4
40025823,4201 GASTOS DE ADMINISTRACION,4201-15 INDEMNIZACIONES,,,,0,0,0,0,0,0,0,0,4
40025824,4201 GASTOS DE ADMINISTRACION,4201-16 ARRIENDO MAQUINAS Y EQUIPOS,,,,0,0,0,0,0,0,0,0,4
40025825,4201 GASTOS DE ADMINISTRACION,4201-17 ASIGNACION DE CAJA,,,,0,0,0,0,0,0,0,0,4
40025826,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,,,590794,0,590794,0,0,0,0,590794,4
40025827,4201 GASTOS DE ADMINISTRACION,4201-19 GASTOS CAPACIT. PERSONAL,,,,0,0,0,0,0,0,0,0,4
40026013,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,,,0,0,0,0,0,0,0,0,4
40026078,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,,,825023,0,825023,0,0,0,0,825023,4
40026079,4201 GASTOS DE ADMINISTRACION,4201-22 GASTOS DE CAPACITACION,,,,0,0,0,0,0,0,0,0,4
40025828,4201 GASTOS DE ADMINISTRACION,4201-23 SALA CUNA,,,,0,0,0,0,0,0,0,0,4
40026080,4201 GASTOS DE ADMINISTRACION,4201-24 GASTOS FINANCIEROS,,,,0,0,0,0,0,0,0,0,4
40025829,4201 GASTOS DE ADMINISTRACION,4201-25 GAS,,,,874874,0,874874,0,0,0,0,874874,4
40025830,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,,,413751,0,413751,0,0,0,0,413751,4
40026577,4201 GASTOS DE ADMINISTRACION,4201-27 VIATICOS ADMINISTRACION,,,,0,0,0,0,0,0,0,0,4
40025831,4201 GASTOS DE ADMINISTRACION,4201-28 SINIESTROS,,,,0,0,0,0,0,0,0,0,4
40026050,4201 GASTOS DE ADMINISTRACION,4201-29 GASTOS COMUNES,,,,0,0,0,0,0,0,0,0,4
40025832,4201 GASTOS DE ADMINISTRACION,4201-30 ARRIENDOS,,,,0,0,0,0,0,0,0,0,4
40025833,4201 GASTOS DE ADMINISTRACION,4201-31 TELEFONOS TELEX CORREO,,,,0,0,0,0,0,0,0,0,4
40025834,4201 GASTOS DE ADMINISTRACION,4201-32 SUSCRIPCIONES Y PUBLICACIONES,,,,0,0,0,0,0,0,0,0,4
40025965,4201 GASTOS DE ADMINISTRACION,4201-33 FONDO PUBLICIDAD,,,,0,0,0,0,0,0,0,0,4
40025966,4201 GASTOS DE ADMINISTRACION,4201-34 GGCC Y VARIABLES,,,,0,0,0,0,0,0,0,0,4
40026578,4201 GASTOS DE ADMINISTRACION,4201-35 VIATICO COMERCIAL,,,,0,0,0,0,0,0,0,0,4
40026782,4201 GASTOS DE ADMINISTRACION,4201-36 GASTOS COMERCIAL,,,,0,0,0,0,0,0,0,0,4
40025835,4201 GASTOS DE ADMINISTRACION,4201-37 SERVICIOS COMPUTACIONALES,,,,0,0,0,0,0,0,0,0,4
40025927,4201 GASTOS DE ADMINISTRACION,4201-38 GESTION CASA MATRIZ,,,,0,0,0,0,0,0,0,0,4
40025836,4201 GASTOS DE ADMINISTRACION,4201-39 GASTOS RECHAZADOS,,,,0,0,0,0,0,0,0,0,4
40025837,4201 GASTOS DE ADMINISTRACION,4201-40 DONACIONES,,,,0,0,0,0,0,0,0,0,4
40025992,4201 GASTOS DE ADMINISTRACION,4201-41 BONOS PRODUCCION,,,,0,0,0,0,0,0,0,0,4
40025993,4201 GASTOS DE ADMINISTRACION,4201-42 BONO CAJEROS,,,,0,0,0,0,0,0,0,0,4
40025994,4201 GASTOS DE ADMINISTRACION,4201-43 BONO MEJOR OPERARIO,,,,0,0,0,0,0,0,0,0,4
40025995,4201 GASTOS DE ADMINISTRACION,4201-44 OTROS BONOS,,,,0,0,0,0,0,0,0,0,4
40026001,4201 GASTOS DE ADMINISTRACION,4201-45 INDEMNIZACIONES,,,,0,0,0,0,0,0,0,0,4
40026002,4201 GASTOS DE ADMINISTRACION,4201-46 FERIADO LEGAL,,,,0,0,0,0,0,0,0,0,4
40026003,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,,,1641325,0,1641325,0,0,0,0,1641325,4
40026046,4201 GASTOS DE ADMINISTRACION,4201-48 ARRIENDOS,,,,0,0,0,0,0,0,0,0,4
40026069,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,,,113240,0,113240,0,0,0,0,113240,4
40026133,4201 GASTOS DE ADMINISTRACION,4201-50 CONTRIBUCIONES,,,,0,0,0,0,0,0,0,0,4
40026134,4201 GASTOS DE ADMINISTRACION,4201-51 ASESORIAS GERENCIALES,,,,0,0,0,0,0,0,0,0,4
40026220,4201 GASTOS DE ADMINISTRACION,4201-52 GASTO DE CORREO,,,,0,0,0,0,0,0,0,0,4
40026231,4201 GASTOS DE ADMINISTRACION,4201-53 COMERCIO ELECTRONICO,,,,0,0,0,0,0,0,0,0,4
40026232,4201 GASTOS DE ADMINISTRACION,4201-54 MARKETING,,,,0,0,0,0,0,0,0,0,4
40026233,4201 GASTOS DE ADMINISTRACION,4201-55 SEGUROS FRANCIA,,,,0,0,0,0,0,0,0,0,4
40026249,4201 GASTOS DE ADMINISTRACION,4201-56 GASTOS DE ASEO,,,,0,0,0,0,0,0,0,0,4
40026252,4201 GASTOS DE ADMINISTRACION,4201-57 GASTOS DE SERVICIOS Y ADM,,,,0,0,0,0,0,0,0,0,4
40026309,4201 GASTOS DE ADMINISTRACION,4201-58 GASTOS GERENCIALES,,,,0,0,0,0,0,0,0,0,4
40026310,4201 GASTOS DE ADMINISTRACION,4201-59 GASTOS DE VIAJES,,,,0,0,0,0,0,0,0,0,4
40026311,4201 GASTOS DE ADMINISTRACION,4201-60 PROMOCIONES,,,,0,0,0,0,0,0,0,0,4
40026312,4201 GASTOS DE ADMINISTRACION,4201-61 GASTOS DE ENVÍO AL EXTRANJERO,,,,0,0,0,0,0,0,0,0,4
40026313,4201 GASTOS DE ADMINISTRACION,4201-62 LUZ GAS AGUA,,,,0,0,0,0,0,0,0,0,4
40026314,4201 GASTOS DE ADMINISTRACION,4201-63 ARRIENDO OFICINA,,,,0,0,0,0,0,0,0,0,4
